Paso	Presa	Depredador	Hueco
145	1458	7054	1488
146	1404	7042	1554
147	1457	7049	1494
148	1414	7096	1490
149	1414	7029	1557
150	1460	7018	1522
151	1442	7068	1490
152	1408	7095	1497
153	1404	7086	1510
154	1421	7089	1490
155	1406	7099	1495
156	1387	7100	1513
157	1414	7170	1416
158	1332	7149	1519
159	1422	7090	1488
160	1400	7079	1521
161	1427	7050	1523
162	1433	7099	1468
163	1374	7127	1499
164	1396	7048	1556
165	1454	7015	1531
166	1456	7067	1477
167	1400	7078	1522
168	1410	7034	1556
169	1463	7036	1501
170	1406	7035	1559
171	1458	6998	1544
172	1456	7016	1528
173	1437	7083	1480
174	1384	7105	1511
175	1404	7065	1531
176	1430	7090	1480
177	1396	7052	1552
178	1440	7089	1471
179	1393	7131	1476
180	1384	7142	1474
181	1394	7098	1508
182	1418	7075	1507
183	1405	7095	1500
184	1411	7031	1558
185	1447	7051	1502
186	1423	7119	1458
187	1364	7085	1551
188	1452	7074	1474
189	1394	7127	1479
190	1388	7165	1447
191	1356	7135	1509
192	1415	7060	1525
193	1426	6994	1580
194	1486	7050	1464
195	1393	7196	1411
196	1321	7139	1540
197	1409	7004	1587
198	1480	7064	1456
199	1383	7130	1487
200	1405	7029	1566
201	1475	7015	1510
202	1439	7111	1450
203	1357	7165	1478
204	1377	7074	1549
205	1453	7014	1533
206	1454	7022	1524
207	1450	7063	1487
208	1410	7096	1494
209	1400	7066	1534
210	1443	7072	1485
211	1385	7099	1516
212	1419	7094	1487
213	1405	7125	1470
214	1356	7134	1510
215	1412	7127	1461
216	1369	7092	1539
217	1437	7030	1533
218	1436	7050	1514
219	1422	7057	1521
220	1430	7026	1544
221	1461	7053	1486
222	1404	7119	1477
223	1400	7101	1499
224	1415	7099	1486
225	1402	7187	1411
226	1333	7101	1566
227	1460	6998	1542
228	1453	7082	1465
229	1390	7112	1498
230	1405	6989	1606
231	1510	7061	1429
232	1342	7111	1547
233	1419	6968	1613
234	1530	6955	1515
235	1437	7044	1519
236	1426	7135	1439
237	1356	7132	1512
238	1408	7084	1508
239	1400	7013	1587
240	1482	7060	1458
241	1381	7187	1432
242	1351	7102	1547
243	1442	7005	1553
244	1451	7030	1519
245	1435	7079	1486
246	1411	7146	1443
247	1361	7160	1479
248	1383	7051	1566
249	1470	6985	1545
250	1482	7026	1492
251	1407	7024	1569
252	1474	7019	1507
253	1428	7035	1537
254	1450	7136	1414
255	1337	7188	1475
256	1360	7080	1560
257	1449	6975	1576
258	1501	7079	1420
259	1343	7201	1456
260	1359	7178	1463
261	1364	7072	1564
262	1451	7015	1534
263	1458	6966	1576
264	1477	7042	1481
265	1403	7114	1483
266	1370	7044	1586
267	1479	6997	1524
268	1433	7144	1423
269	1324	7147	1529
270	1435	7026	1539
271	1439	7032	1529
272	1440	7069	1491
273	1411	7181	1408
274	1319	7221	1460
275	1372	7196	1432
276	1346	7090	1564
277	1462	7080	1458
278	1386	7108	1506
279	1415	7080	1505
280	1413	7014	1573
281	1473	7008	1519
282	1431	7057	1512
283	1428	7130	1442
284	1357	7079	1564
285	1461	7043	1496
286	1399	7161	1440
287	1330	7074	1596
288	1487	7062	1451
289	1380	7141	1479
290	1399	7099	1502
291	1417	7117	1466
292	1367	7130	1503
293	1421	7073	1506
294	1426	7078	1496
295	1414	7042	1544
296	1453	7013	1534
297	1452	7100	1448
298	1383	7151	1466
299	1377	7117	1506
300	1406	7089	1505
301	1419	7086	1495
302	1400	7039	1561
303	1471	7077	1452
304	1363	7114	1523
305	1429	7025	1546
306	1451	7021	1528
307	1440	7047	1513
308	1439	7066	1495
309	1411	7027	1562
310	1478	7021	1501
311	1422	7068	1510
312	1432	7087	1481
313	1398	7046	1556
314	1453	7028	1519
315	1452	7039	1509
316	1425	7040	1535
317	1448	7075	1477
318	1401	7166	1433
319	1337	7093	1570
320	1465	6991	1544
321	1464	7071	1465
322	1402	7140	1458
323	1376	7133	1491
324	1391	7067	1542
325	1435	7029	1536
326	1442	7043	1515
327	1439	7097	1464
328	1366	7159	1475
329	1395	7093	1512
330	1414	7029	1557
331	1470	7073	1457
332	1397	7186	1417
333	1346	7164	1490
334	1381	7131	1488
335	1393	7117	1490
336	1394	7111	1495
337	1417	7037	1546
338	1459	7038	1503
339	1413	7112	1475
340	1395	7127	1478
341	1381	7039	1580
342	1476	7052	1472
343	1398	7092	1510
344	1413	7065	1522
345	1429	7060	1511
346	1440	7061	1499
347	1394	7195	1411
348	1335	7146	1519
349	1429	7046	1525
350	1417	7041	1542
351	1465	7114	1421
352	1351	7144	1505
353	1406	7076	1518
354	1420	7145	1435
355	1331	7104	1565
356	1454	7002	1544
357	1466	7054	1480
358	1397	7111	1492
359	1394	7107	1499
360	1422	7084	1494
361	1409	7077	1514
362	1421	7037	1542
363	1458	7039	1503
364	1419	7103	1478
365	1377	7090	1533
366	1436	7067	1497
367	1414	7067	1519
368	1436	7033	1531
369	1442	7119	1439
370	1366	7142	1492
371	1392	7042	1566
372	1478	7046	1476
373	1404	7158	1438
374	1345	7092	1563
375	1471	7059	1470
376	1386	7125	1489
377	1401	7140	1459
378	1371	7131	1498
379	1383	7055	1562
380	1455	7111	1434
381	1350	7137	1513
382	1420	7038	1542
383	1466	7097	1437
384	1362	7105	1533
385	1429	7025	1546
386	1449	7042	1509
387	1422	7056	1522
388	1441	7045	1514
389	1410	7031	1559
390	1472	7077	1451
391	1378	7116	1506
392	1404	7129	1467
393	1393	7109	1498
394	1411	7084	1505
395	1409	7070	1521
396	1444	7062	1494
397	1407	7107	1486
398	1386	7126	1488
399	1391	7073	1536
400	1461	7003	1536
401	1449	7056	1495
402	1416	7040	1544
403	1454	6988	1558
404	1482	7083	1435
405	1356	7180	1464
406	1374	7071	1555
407	1448	7050	1502
408	1424	7106	1470
409	1384	7103	1513
410	1413	7090	1497
411	1407	7100	1493
412	1396	7037	1567
413	1477	7036	1487
414	1414	7116	1470
415	1370	7112	1518
416	1410	7067	1523
417	1426	7054	1520
418	1419	7043	1538
419	1453	7091	1456
420	1381	7070	1549
421	1449	7081	1470
422	1372	7089	1539
423	1435	7031	1534
424	1449	7037	1514
425	1418	7098	1484
426	1395	7067	1538
427	1435	6990	1575
428	1494	7042	1464
429	1387	7142	1471
430	1376	7144	1480
431	1374	7167	1459
432	1368	7092	1540
433	1446	7117	1437
434	1367	7130	1503
435	1405	7078	1517
436	1437	6985	1578
437	1489	7034	1477
438	1413	7131	1456
439	1355	7089	1556
440	1454	7046	1500
441	1430	7086	1484
442	1393	7091	1516
443	1422	7112	1466
444	1381	7121	1498
445	1410	7071	1519
446	1418	7075	1507
447	1418	7060	1522
448	1449	7071	1480
449	1391	7158	1451
450	1371	7073	1556
451	1454	7009	1537
452	1449	7057	1494
453	1413	6963	1624
454	1515	7008	1477
455	1402	7123	1475
456	1378	7161	1461
457	1372	7163	1465
458	1370	7108	1522
459	1438	7055	1507
460	1421	7042	1537
461	1445	7054	1501
462	1417	7082	1501
463	1407	7084	1509
464	1421	7097	1482
465	1394	7153	1453
466	1379	7139	1482
467	1381	7137	1482
468	1392	7128	1480
469	1391	7123	1486
470	1400	7034	1566
471	1490	7006	1504
472	1434	7076	1490
473	1395	7093	1512
474	1424	7125	1451
475	1366	7136	1498
476	1403	7077	1520
477	1429	7058	1513
478	1414	7072	1514
479	1427	7095	1478
480	1384	7079	1537
481	1427	7033	1540
482	1463	7049	1488
483	1421	7052	1527
484	1431	7118	1451
485	1367	7125	1508
486	1407	7062	1531
487	1437	7008	1555
488	1464	7009	1527
489	1448	7082	1470
490	1388	7110	1502
491	1415	7037	1548
492	1446	7119	1435
493	1347	7104	1549
494	1440	7013	1547
495	1458	7000	1542
496	1470	7043	1487
497	1416	7101	1483
498	1398	7132	1470
499	1367	7114	1519
500	1422	7046	1532
